team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
-110547,Carbono eSports,621443,Roberto C Freezer,6226,235.1149,32,234.642208,25,209.11124229448097,7523.6768,5866.055200000001,63.0
-110547,Carbono eSports,633220,Gerard Sardeny Saez,5657,237.8438,19,237.84377999999998,15,206.29643377514438,4519.0322,3567.6566999999995,37.0
-129672,LEO RACING TEAM #208,443123,Alessio Bernardini,7646,234.0366,18,234.03658181818184,11,209.65236814011672,4212.6588,2574.4024000000004,35.0
-129672,LEO RACING TEAM #208,607475,Lorenzo Castellani,6037,238.2808,14,238.28081666666665,12,205.91806044646623,3335.9312,2859.3698,27.0
-257830,SR TECHNIC,530634,Nuno Vinagre,3510,235.0513,11,235.05131428571428,7,208.74728464593022,2585.5643,1645.3591999999999,22.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,236.3009,15,235.97985833333334,12,207.92589654109958,3544.5135,2831.7583,29.0
-127445,LEO RACING TEAM #221,59708,Luigi Nespolino,5515,235.9126,12,235.54401818181816,11,208.31063335145004,2830.9512,2590.9842,24.0
-127445,LEO RACING TEAM #221,758401,Alessio Bonino,5581,236.2419,3,236.24195,2,207.6952192851439,708.7257,472.4839,6.0
-127445,LEO RACING TEAM #221,110954,Gaetano Vulcano2,6378,237.3979,4,237.3979,3,206.68389909767527,949.5916,712.1937,8.0
-129653,Octopus Racing Team,365305,Davo Ramos,3651,236.4069,12,236.09265454545454,11,207.82655734913322,2836.8828000000003,2597.0191999999997,24.0
-129653,Octopus Racing Team,649681,Joselu Otero,3407,236.8908,16,236.40651666666665,6,207.55063904936068,3790.2528,1418.4390999999998,31.0
-175849,Maniti Racing Yellow,390076,Stefan Kurzmann,3467,238.9142,7,235.68316666666666,3,208.18764574304913,1672.3994,707.0495,14.0
-175849,Maniti Racing Yellow,371739,Levi Pruitt,2099,238.9707,3,238.97065,2,205.32363957498546,716.9121,477.9413,6.0
-175849,Maniti Racing Yellow,364155,Stefan Schuster,3000,243.521,4,239.41725,2,204.94063652305758,974.084,478.8345,8.0
-272629,Platinum Racing Team red,407173,John Silvester,4313,236.4332,6,236.433225,4,207.52719339509076,1418.5992,945.7329,12.0
-264062,Team Upstate GT3,478574,Matias Nievas Soto,2106,237.6581,12,237.23579090909092,11,206.82513132431305,2851.8972,2609.5937000000004,24.0
-299638,Ingersoll Rand Enosis eSports #215,606742,Raul Ontañon,5152,237.5036,10,235.94003999999998,5,207.96098707790335,2375.036,1179.7002,20.0
-299638,Ingersoll Rand Enosis eSports #215,593886,Jorge Sánchez Rodríguez,5789,239.5932,6,236.34625,2,207.60356303347316,1437.5592,472.6925,12.0
-247532,Krips Racing Green,813496,Emre Kemaldar,3312,237.4003,12,237.40030833333336,12,206.68180237030722,2848.8035999999997,2848.8037000000004,24.0
-134184,GROW RACING TEAM RED,676270,Cassio Medeiros,3123,243.3257,20,237.70188,15,206.41958578367158,4866.514,3565.5281999999997,39.0
-134184,GROW RACING TEAM RED,380755,Pedro T Martins,4617,235.8847,8,235.88475,2,208.0097319118765,1887.0776,471.7695,16.0
-159911,Austrian Simracers Blue,685554,Chris Mayr,3037,238.3695,22,238.36948181818184,11,205.84146609432878,5244.129,2622.0643,43.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3345,237.9543,13,237.95431818181817,11,206.20060179832075,3093.4058999999997,2617.4975,25.0
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,2672,238.7432,9,238.74324,5,205.51921641676643,2148.6888,1193.7161999999998,18.0
-298040,Peaky Drivers GT3,665522,Víctor Sánchez Fernández,2185,238.7939,13,238.4522727272727,11,205.7699976955938,3104.3207,2622.975,25.0
-298040,Peaky Drivers GT3,384294,Sergio Gomez Redondo,1887,0.0,3,0.0,0,inf,0.0,0.0,6.0
-140651,Chicane Online Racing Orange,392848,Ingmar Hamberg,1998,238.6642,14,238.6641625,8,205.58731187636937,3341.2988,1909.3133,27.0
-140651,Chicane Online Racing Orange,579208,Thomas Burling,2247,240.0884,12,239.54276000000002,10,204.83325653257063,2881.0608,2395.4276,24.0
-214868,PeakSimsportAustria,113603,Norbert Windholz,2616,241.0158,16,240.1048714285714,7,204.3537197628108,3856.2528,1680.7341,31.0
-214868,PeakSimsportAustria,332166,Mathias Saurer,2134,240.257,4,240.25703333333334,3,204.2242964913549,961.028,720.7711,8.0
-305563,Scopum Racing E-Sport Team Silver,867228,Fabian Sodke,1523,241.692,17,239.60213333333334,6,204.7824989159807,4108.764,1437.6128,33.0
-305563,Scopum Racing E-Sport Team Silver,707718,Patrick Heit,1658,243.4161,22,241.575925,8,203.1093272626401,5355.1542,1932.6074,43.0
-257829,SR TECHNIC #PEC,201606,Manuel M Cruz,1741,240.527,5,240.52696666666665,3,203.99510412318287,1202.635,721.5808999999999,10.0
-280178,Trackside Esports,662411,Peppe Kerstens,1644,241.6156,18,241.6156076923077,13,203.07596880117495,4349.0808,3141.0029,35.0
-252527,Krips Racing Blue,614536,Louis Greig,2114,244.6128,6,244.61276666666666,3,200.58774641334475,1467.6768,733.8383,12.0
-252527,Krips Racing Blue,857753,Afonso Souto,1608,253.5935,6,253.5935,1,193.4841532200155,1521.5610000000001,253.5935,12.0
